language,x1,x2,x3,x4,x5,x6,x7
ishi1240,m,i,-,t,s,i,3
take1256,m,i,-,t,S,-,i
hate1238,m,i,3,t,s,i,3
naze1238,m,i,-,t,s,i,3
okin1244,m,i,-,t,S,-,i
yona1241,m,i,-,t,S,-,i
miya1260,m,i,3,t,s,i,3
irab1238,m,i,3,t,s,i,3
tara1319,m,i,3,t,s,i,3
ikem1235,m,i,-,t,s,i,3
chik1251,m,i,-,t,s,-,u
kuma1281,m,i,7,t,s,-,u
naga1405,m,i,7,t,s,-,u
miya1258,m,i,7,t,s,-,u
oita1237,m,i,7,t,-,-,u
toky1238,m,i,7,t,s,-,u
yama1263,m,i,7,t,s,-,u
hokk1243,m,i,7,t,s,-,u
gifu1238,m,i,7,t,s,-,u
gifu1238,m,i,7,t,s,-,u
shiz1237,m,i,7,t,s,-,u
gunm1237,m,i,7,t,s,-,u
chic1269,m,i,7,t,s,-,u
toch1258,m,i,7,t,s,-,u
kana1290,m,i,7,t,s,-,u
iyob1237,m,i,7,t,s,-,u
tott1237,m,i,7,t,s,-,u
miee1237,m,i,7,t,s,-,u
kaga1258,m,i,7,t,s,-,u
toku1245,m,i,7,t,s,-,u
kyot1238,m,i,7,t,s,-,u
osak1237,m,i,7,t,s,-,u
waka1279,m,i,7,t,s,-,u
shig1237,m,i,7,t,s,-,u
kobe1244,m,i,7,t,s,-,u
okay1237,m,i,7,t,s,-,u
yama1261,m,i,7,t,s,-,u
fuku1241,m,i,7,t,s,-,u
kana1289,m,i,7,t,s,-,u
naga1408,m,i,7,t,s,-,u
hiro1237,m,i,7,t,s,-,u
ibar1242,m,i,7,t,s,-,u
chib1248,m,i,7,t,s,-,u
hata1244,m,i,7,t,-,-,u
toya1237,m,e,7,t,s,-,u
niig1237,m,i,7,t,s,-,u
fuku1243,m,i,7,t,s,-,u
send1240,m,i,7,t,s,-,u
yama1262,m,i,7,t,S,-,i
akit1240,m,i,7,t,S,-,i
tsug1237,m,i,7,t,s,-,u
kese1237,m,i,7,t,s,-,u
izum1237,m,e,7,t,S,-,i
hach1239,m,i,7,t,s,-,u
saga1265,m,i,7,t,s,-,u
nort2935,m,i,7,t,s,-,u
oldj1239,m,i,-,-,-,-,-
