language,x1,x2,x3,x4,x5,x6,x7
oroq1238,d,-,-,u,-,-,-
oroq1238,d,-,-,u,-,-,-
hail1248,d,-,-,u,-,-,-
hail1248,d,-,-,o,-,-,-
negi1245,t,-,-,u,-,-,-
negi1245,d,-,-,u,-,-,-
hiss1234,d,-,-,u,-,-,-
hiss1234,t,-,-,3,-,-,-
hiss1234,d,-,-,3,-,-,-
hiss1234,d,-,-,u,-,-,-
ilim1234,d,-,-,u,-,-,-
nort3334,d,-,-,u,-,-,-
solo1263,d,-,-,u,-,-,-
solo1263,d,-,-,u,-,-,-
kuro1242,d,-,-,o,-,-,-
nana1257,d,-,-,u,-,-,-
nana1257,d,-,-,o,-,-,-
nana1257,d,-,w,u,-,-,-
nana1257,d,-,w,o,-,-,-
ulch1241,d,-,-,u,-,-,-
ulch1241,d,-,-,o,-,-,-
orok1265,d,-,-,u,-,-,-
orok1265,d,-,-,o,-,-,-
oroc1248,d,-,-,u,-,-,-
oroc1248,d,-,-,o,-,-,-
udih1248,d,-,-,u,-,-,-
kile1243,t,-,-,u,-,l,a
kile1243,t,-,-,u,-,-,-
even1260,t,-,-,u,-,-,-
even1260,t,-,-,u,u,X,-
even1260,d,-,-,u,-,-,-
even1260,d,-,-,u,u,X,-
jurc1239,d,o,l,o,-,-,-
